"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",10,83251,"0.0-4.0-0.2",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",11,91310,"0.0-4.0-1.2",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",12,114564,"0.0-4.0-2.2",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"23243","{""Q0"":5,""Q1"":5,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response",13,115571,"0.0-4.0-0.3",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",14,123644,"0.0-4.0-1.3",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","Control_Toothbrush.png","",""
"survey-likert",15,142064,"0.0-4.0-2.3",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"18411","{""Q0"":6,""Q1"":5,""Q2"":2,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response",16,143070,"0.0-4.0-0.4",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",17,151143,"0.0-4.0-1.4",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",18,163831,"0.0-4.0-2.4",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"12678","{""Q0"":6,""Q1"":7,""Q2"":3,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",19,164837,"0.0-4.0-0.5",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",20,172920,"0.0-4.0-1.5",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","DE_LongTerm_Toothbrush.png","",""
"survey-likert",21,182581,"0.0-4.0-2.5",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"9646","{""Q0"":6,""Q1"":6,""Q2"":2,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",22,183589,"0.0-4.0-0.6",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",23,191649,"0.0-4.0-1.6",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","DE_Shortterm_watch.png","",""
"survey-likert",24,202276,"0.0-4.0-2.6",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"10617","{""Q0"":6,""Q1"":6,""Q2"":1,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",25,203282,"0.0-4.0-0.7",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",26,211355,"0.0-4.0-1.7",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","DE_Shortterm_Headphones.png","",""
"survey-likert",27,220942,"0.0-4.0-2.7",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"9577","{""Q0"":6,""Q1"":7,""Q2"":1,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",28,221955,"0.0-4.0-0.8",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",29,230024,"0.0-4.0-1.8",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"null","null","","Control_Headphones.png","",""
"survey-likert",30,240776,"0.0-4.0-2.8",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"10743","{""Q0"":6,""Q1"":5,""Q2"":5,""Q3"":3}","[0,1,2,3]","","",""
"html-keyboard-response",31,244093,"0.0-5.0",18,1,"2023-05-16 07:07:41","1ecd9d38d4622338824de6fd67a72f4c","89.15.236.46","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 280.0.0.13.116 (iPhone12,1; iOS 16_0_3; en_IE; en-IE; scale=2.00; 828x1792; 467822527)","iPhone","Mozilla",NA,"iOS","16_0_3","PAAaYbiOIOGLL81DesrE2u0tcqCJBVCtYSP6UoRNjQ_CETdIBLYhC5Pmp_pPw",NA,"","","","","",""
