"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"survey-likert","12","119510","0.0-4.0-2.2","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","24474","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","13","120515","0.0-4.0-0.3","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","130569","0.0-4.0-1.3","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","15","143759","0.0-4.0-2.3","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","13186","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","16","144763","0.0-4.0-0.4","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","17","154818","0.0-4.0-1.4","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","18","186054","0.0-4.0-2.4","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","31233","{""Q0"":8,""Q1"":4,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","19","187059","0.0-4.0-0.5","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","20","197097","0.0-4.0-1.5","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","Control_Watch.png","",""
"survey-likert","21","211070","0.0-4.0-2.5","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","13970","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","22","212074","0.0-4.0-0.6","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","23","222128","0.0-4.0-1.6","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","24","232765","0.0-4.0-2.6","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","10632","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","25","233769","0.0-4.0-0.7","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","26","243808","0.0-4.0-1.7","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","27","252262","0.0-4.0-2.7","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","8450","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","28","253265","0.0-4.0-0.8","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","29","263322","0.0-4.0-1.8","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","30","281026","0.0-4.0-2.8","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","17699","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","31","304587","0.0-5.0","7","1","2023-05-15 16:15:35","35a371bf4d1b89eb9efa423149907f28","191.57.24.204","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,7; iOS 16_4_1; pt_BR; pt-BR; scale=3.00; 1170x2532; 472241688)","iPhone","Mozilla","","iOS","16_4_1","PAAaYMrr2KP6MBDx3yrXJlPVOHFWlE_Zqt2uXg9Hu0fkTW2Eh6vOBS2VN0z8E","NaN","","","","","",""
